classifier,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,722,StandardScaler,0.3059550082094374,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,722,L1,0.0330976681471593,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,722,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,722,L1,0.15530979571591663,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,722,L1,0.1465954429753226,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,722,L2,0.07151867232945862,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,722,L2,0.1469968423748436,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,722,L2,0.10732107646917118,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,722,L2,0.1445392324691532,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,722,StandardScaler,0.11473070492191494,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,722,StandardScaler,0.12824511820099782,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,722,StandardScaler,0.14721361110728642,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,722,StandardScaler,0.3059550082094374,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L1,0.0330976681471593,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L1,0.15530979571591663,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L1,0.15577764680993603,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L2,0.07151867232945862,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L2,0.1469968423748436,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L2,0.10732107646917118,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,722,L2,0.144659391919849,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.0,None,3409,StandardScaler,0.06367686358587292,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,None,3409,StandardScaler,0.15567459761315436,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.0,None,3409,StandardScaler,0.0557482300894149,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.0,None,3409,StandardScaler,0.2923323098306451,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L1,0.019925984253343604,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L1,0.15381571132876157,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L1,0.15391472465106976,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L2,0.03876863042413898,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L2,0.1447580433840802,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L2,0.1430434177772856,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.0,None,3409,L2,0.10665086816152593,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.1152043201474191,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.12353676545095597,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.15826042280124505,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.30057621661119344,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.030141962886303914,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.1520266375979363,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L1,0.149230074027896,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.054544470024573855,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.14322487673862971,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.10575329916136338,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,1000,1000,L2,0.14378944259950727,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.1,None,1346,StandardScaler,0.09254378695933096,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.1,None,1346,StandardScaler,0.129482005910566,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,None,1346,StandardScaler,0.15547109054570304,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.1,None,1346,StandardScaler,0.3055018017763449,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L1,0.025822055069019658,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L1,0.15574676531374687,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L1,0.1563274817558771,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L2,0.04570898931438866,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L2,0.14596402822359514,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L2,0.10683422934850884,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,None,1346,L2,0.14404199926944683,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.11619177122772824,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.12305278990403468,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.15994305439513862,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.3016433069497652,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.03136556338212227,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.15411533507325711,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L1,0.15557904828385202,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.05459168656434794,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.14322487673862971,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.10575329916136338,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.1,1000,1000,L2,0.14835223434082917,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.11705326159229769,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.12824511820099782,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.13999205817413532,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.30478267369950324,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.2,None,723,L1,0.035138877457459174,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.2,None,723,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.2,None,723,L1,0.1557805102914031,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,None,723,L1,0.13996404192351544,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.2,None,723,L2,0.0642745801227102,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.2,None,723,L2,0.14825089750976406,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.2,None,723,L2,0.10719477633322871,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,None,723,L2,0.14255548827529838,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.11705326159229769,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.12824511820099782,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.14308743697005377,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.30478267369950324,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L1,0.035138877457459174,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L1,0.1557805102914031,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L1,0.14210389280416794,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L2,0.0642745801227102,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L2,0.14825089750976406,Whole
Logit,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L2,0.10719477633322871,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.2,1000,723,L2,0.1396682413501694,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.06367686358587292,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.15626404607969793,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.0557482300894149,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.3116456698688917,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L1,0.020003075300485566,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L1,0.15454478124250998,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L1,0.146177589604404,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L2,0.04125532534418516,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L2,0.14520397426479367,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L2,0.14940908352973234,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.0,None,3410,L2,0.10720642727733816,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.11627520858495448,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.12305278990403468,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.13600907321759398,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.31440741265878885,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.027963202594421064,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.1526720415453324,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L1,0.1443423867507414,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.05080037195261164,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.14396768375656835,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.10612469464642511,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.0,1000,1000,L2,0.14853912931487026,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.09259434496996687,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.129482005910566,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.16491101226909907,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.30542902005587674,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L1,0.023674177088821805,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L1,0.156910267120738,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L1,0.15490428076160637,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L2,0.04828699320685772,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L2,0.14422688991981128,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L2,0.10679102077322257,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,None,1347,L2,0.15131762032847898,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.11707744316458485,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.12305278990403468,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.1538425113056344,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.29576578674948933,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.02822233056451971,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.1526519727506883,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L1,0.1583505558348506,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.054311696572307167,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.143587684101944,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.10615615105091301,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.1,1000,1000,L2,0.14671699066517319,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.11705326159229769,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.12857958867854055,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.1562886122075899,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.3074815301675217,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.2,None,724,L1,0.033500303708545294,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.2,None,724,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.2,None,724,L1,0.1536225527001649,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,None,724,L1,0.14400002970504408,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.2,None,724,L2,0.06658867808156642,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.2,None,724,L2,0.1478404323545597,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.2,None,724,L2,0.10722219197788857,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,None,724,L2,0.13793150687683148,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.11705326159229769,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.12857958867854055,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.1558006331031474,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.3074815301675217,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L1,0.033500303708545294,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L1,0.03254437869822485,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L1,0.1536225527001649,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L1,0.14346418427586027,Whole
kNN,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L2,0.06658867808156642,Whole
SVM,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L2,0.1478404323545597,Whole
Logit,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L2,0.10722219197788857,Whole
RandomForest,TfIdf,Char,Trigrams,1.0,0.2,1000,724,L2,0.13909289090117857,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.043782050554767936,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.17590822265129838,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.09305129523396104,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.21619719348742797,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.017877173005898382,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.17748103592036882,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.03254437869822485,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L1,0.14225909704517636,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.14623778812272392,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.17828715001641324,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.13174630739947843,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.0,None,10506,L2,0.11807664468000999,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.05713741250320006,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.12675421526338917,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.204319855957761,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.32122637272108395,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.0511822144924034,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.03254437869822485,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.16847343268911255,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L1,0.19873889380299006,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.1553468061945543,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.16442980862123965,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.16232645246352387,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.0,1000,1000,L2,0.18967357384213146,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.1871892746557272,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.15045219821900235,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.3354218560774304,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.2134402657823101,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.1117768028231515,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.04048109490678645,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.18933441518162533,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.21436403974152804,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.18117033762925758,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.16782972828972023,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.1960838714150768,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.18677060186395922,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.1871892746557272,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.15045219821900235,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.3354218560774304,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.21925900418856129,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.1117768028231515,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.04048109490678645,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.18933441518162533,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.19977074369659586,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.18117033762925758,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.16782972828972023,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.1960838714150768,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.21546629762101374,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.15617841054847184,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.13078083457121245,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.2622653220825525,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.18139998364078225,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.2,None,61,L1,0.10142343940402897,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.2,None,61,L1,0.05045403300926974,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.2,None,61,L1,0.15740995274080402,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,None,61,L1,0.1876877878208081,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.2,None,61,L2,0.1627482312460066,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.2,None,61,L2,0.14542936230008974,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.2,None,61,L2,0.17256967749107913,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,None,61,L2,0.1823322153388106,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.15617841054847184,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.13078083457121245,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.2622653220825525,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.184937632528249,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L1,0.10142343940402897,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L1,0.05045403300926974,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L1,0.15740995274080402,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L1,0.19039919616560988,Whole
kNN,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L2,0.1627482312460066,Whole
Logit,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L2,0.14542936230008974,Whole
SVM,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L2,0.17256967749107913,Whole
RandomForest,TfIdf,Word,Unigrams,0.8,0.2,1000,61,L2,0.1762417603617631,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.04379266499499209,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.17669704283776785,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.09305129523396104,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.18264703005688576,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.01949986104466846,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.19043988704605763,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.03254437869822485,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L1,0.13961349840491305,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L2,0.10792293400593872,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L2,0.15829377292708827,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L2,0.13039990670825413,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.0,None,10509,L2,0.1154510405356371,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.0670422205283876,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.12528302228434138,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.19930327998494798,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.3335444811258053,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L1,0.0597983151174235,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L1,0.03254437869822485,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L1,0.17094694942338173,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L1,0.19207493016823932,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L2,0.14201355305976496,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L2,0.16569907479919022,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L2,0.15338087622438346,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.0,1000,1000,L2,0.19341284894048394,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.19011831074617094,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.15121647224926715,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.3482475658437674,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.19346531933947766,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.1,None,163,L1,0.1078630674549922,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.1,None,163,L1,0.039414793208636584,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.1,None,163,L1,0.19842788390148,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.1,None,163,L1,0.20226151475433327,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.1,None,163,L2,0.17309908895183265,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.1,None,163,L2,0.17967539588169246,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.1,None,163,L2,0.21136068376385878,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.1,None,163,L2,0.20102825871521224,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.19011831074617094,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.15121647224926715,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.3482475658437674,Whole
RandomForest,TfIdf,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.2120357085676656,Whole
kNN,TfIdf,Word,Unigrams,0.9,0.1,1000,163,L1,0.1078630674549922,Whole
Logit,TfIdf,Word,Unigrams,0.9,0.1,1000,163,L1,0.039414793208636584,Whole
SVM,TfIdf,Word,Unigrams,0.9,0.1,1000,163,L1,0.19842788390148,Whole
