classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.5194224632057954,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.47510537705872796,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.5331657007979427,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4773107964062738,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4952574178505635,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.47510077960131786,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.47598975438148977,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.47598975438148977,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4829591961224633,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.48338937068605436,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.48338937068605436,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4947203924593991,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4947203924593991,Split
Logit,MarcoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4951298445023285,Split
kNN,MarcoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4951298445023285,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4951298445023285,Split
kNN,Petrarca,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4163955391843064,Split
Logit,Petrarca,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4536758710337263,Split
SVM,Petrarca,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.4910832695455698,Split
RandomForest,Petrarca,Count,Char,Bigrams,0.8,0.1,None,157,L2,0.42192616380184594,Split
kNN,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.584539110379766,Split
Logit,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.6958266960147319,Split
SVM,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.6946543991794911,Split
RandomForest,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5770273769219076,Split
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.49936645277562325,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5741461077544581,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.47466212598256546,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4865515214707707,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.6054987326671362,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5324742848908217,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.47332289766859015,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5535872386819303,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.47051664072184085,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4829592684954281,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5575661342984034,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4794387879591981,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4947203924593991,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4938974453546224,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4934799058530588,Split
kNN,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4951298445023285,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.4951298445023285,Split
Logit,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5613731250021817,Split
RandomForest,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.49347178851290163,Split
kNN,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.517952988020877,Split
Logit,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5621969873598175,Split
SVM,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.49146259458752556,Split
RandomForest,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,StandardScaler,0.5050135535883188,Split
Logit,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.39019544235829434,Split
kNN,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.447989067624331,Split
SVM,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.6611524816032378,Split
RandomForest,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.5939942855692332,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.47510537705872796,Split
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.5051221245383682,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.47510537705872796,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4773107964062738,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.5075365230605718,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4952574178505635,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.47598975438148977,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.47510077960131786,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.47598975438148977,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.48338937068605436,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4829591961224633,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.48338937068605436,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4947203924593991,Split
Logit,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4951298445023285,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4951298445023285,Split
kNN,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4951298445023285,Split
Logit,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4246075715604802,Split
kNN,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.34368308889945626,Split
SVM,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.484622181641285,Split
RandomForest,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L1,0.4282709731937467,Split
kNN,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.5311585997589238,Split
Logit,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.6383277941746899,Split
SVM,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.6655004726489652,Split
RandomForest,Franco,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.5555111749819487,Split
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.5194224632057954,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.47510537705872796,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4773107964062738,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.5331657007979427,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4952574178505635,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.47510077960131786,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.47598975438148977,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.47598975438148977,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4829591961224633,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.48338937068605436,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.48338937068605436,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4947203924593991,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4947203924593991,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4951298445023285,Split
kNN,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4951298445023285,Split
Logit,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4951298445023285,Split
kNN,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4163955391843064,Split
Logit,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4536758710337263,Split
SVM,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4910832695455698,Split
RandomForest,Petrarca,Count,Char,Bigrams,0.8,0.1,1000,157,L2,0.4235397906876854,Split
kNN,Franco,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5853883951724125,Split
Logit,Franco,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.6798946719652958,Split
SVM,Franco,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.6979828417079451,Split
RandomForest,Franco,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5877215845767978,Split
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.49019335825389404,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.47510537705872796,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5811794903368046,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.47239722906563575,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.48809211496008215,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4773107964062738,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5453813366321052,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5197059651276833,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.47376391574185006,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5490100646381523,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4709857986852873,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4825290939318371,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.48338937068605436,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5343084677439534,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.47898860788716924,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4947203924593991,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4938954283274048,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4947203924593991,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4951298445023285,Split
kNN,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.4951298445023285,Split
Logit,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5359594732419657,Split
RandomForest,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.49263044822123697,Split
kNN,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5159651085145568,Split
Logit,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5648452044762885,Split
SVM,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5436916650278668,Split
RandomForest,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,StandardScaler,0.5050871738925321,Split
Logit,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.39019544235829434,Split
kNN,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.449935551737729,Split
SVM,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.6684705990322227,Split
RandomForest,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.6169610388280214,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.47510537705872796,Split
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.5051221245383682,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.47466212598256546,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4773107964062738,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.5025557913427855,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4773107964062738,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.47598975438148977,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.47510077960131786,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.47598975438148977,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.48338937068605436,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4825268652953956,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4829592684954281,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4947203924593991,Split
Logit,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4951298445023285,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4951298445023285,Split
kNN,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4951298445023285,Split
Logit,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4246075715604802,Split
kNN,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.35537315035180367,Split
SVM,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4984639480194371,Split
RandomForest,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L1,0.4419361128750236,Split
kNN,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.5303154088191179,Split
Logit,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.6311310606880163,Split
SVM,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.6618530156300173,Split
RandomForest,Franco,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.5853664120153882,Split
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.5198657142819579,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.47510537705872796,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.5300564340924238,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4773107964062738,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4952574178505635,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4755463951319878,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.47598975438148977,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.47598975438148977,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4829591961224633,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.48338937068605436,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.48338937068605436,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4947203924593991,Split
kNN,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4951298445023285,Split
Logit,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4951298445023285,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4951298445023285,Split
kNN,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.426155585472042,Split
Logit,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4536758710337263,Split
SVM,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.49999156181806276,Split
RandomForest,Petrarca,Count,Char,Bigrams,0.8,0.2,None,138,L2,0.4424747831319656,Split
kNN,Franco,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.5853883951724125,Split
Logit,Franco,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.6798946719652958,Split
SVM,Franco,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.6979828417079451,Split
RandomForest,Franco,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.5877040170997098,Split
kNN,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.49019335825389404,Split
SVM,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.47510537705872796,Split
Logit,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.5811794903368046,Split
RandomForest,AntonGiacomoCorso,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4719377069686166,Split
kNN,PietroBembo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.48809211496008215,Split
SVM,PietroBembo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4773107964062738,Split
Logit,PietroBembo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.5453813366321052,Split
RandomForest,PietroBembo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.524568802355388,Split
kNN,CelioMagno,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.47376391574185006,Split
SVM,CelioMagno,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.47598975438148977,Split
Logit,CelioMagno,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.5490100646381523,Split
RandomForest,CelioMagno,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.47191682200134943,Split
kNN,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4825290939318371,Split
SVM,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.48338937068605436,Split
Logit,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.5343084677439534,Split
RandomForest,DomenicoVenier,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4794387879591981,Split
SVM,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4947203924593991,Split
Logit,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4938954283274048,Split
RandomForest,GiorgioGradenigo,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4947203924593991,Split
SVM,MarcoVenier,Count,Char,Bigrams,0.8,0.2,1000,138,StandardScaler,0.4951298445023285,Split
